0.333333333,0,0,0.090909091,0,0.121212121,0,0.03030303,0.181818182,0.060606061,0,0,0,0,0,0.060606061,0,0.090909091,0.03030303,0,1
0,0,0,0,0.088235294,0.117647059,0,0.029411765,0.058823529,0.029411765,0,0.058823529,0.294117647,0.088235294,0.058823529,0,0.029411765,0.058823529,0.029411765,0.058823529,1
0.06122449,0.163265306,0.040816327,0.040816327,0.040816327,0.102040816,0.06122449,0,0.06122449,0.040816327,0,0.102040816,0,0.020408163,0.06122449,0.040816327,0.081632653,0,0.06122449,0.020408163,1
0.117647059,0,0.058823529,0.058823529,0.088235294,0.058823529,0.029411765,0.147058824,0.117647059,0.058823529,0,0.088235294,0.058823529,0.029411765,0,0,0,0.088235294,0,0,1
0,0,0,0,0,0.055555556,0.055555556,0.111111111,0,0,0,0.111111111,0.333333333,0.055555556,0.166666667,0,0,0.055555556,0,0.055555556,1
0,0,0,0,0,0.055555556,0.055555556,0.055555556,0,0.055555556,0,0.111111111,0.333333333,0.055555556,0.166666667,0,0,0.055555556,0,0.055555556,1
0,0.166666667,0,0,0,0,0,0.166666667,0,0.083333333,0,0,0,0,0.333333333,0,0,0.25,0,0,1
0,0,0,0,0.139534884,0.023255814,0,0.11627907,0,0.023255814,0,0,0.465116279,0,0.209302326,0,0,0,0,0.023255814,1
0,0,0,0,0.05,0.05,0,0.066666667,0,0.083333333,0,0,0.466666667,0,0.283333333,0,0,0,0,0,1
0.27027027,0,0.027027027,0.054054054,0.027027027,0.081081081,0,0.054054054,0.027027027,0.027027027,0,0.027027027,0.054054054,0.054054054,0.108108108,0.027027027,0.027027027,0.108108108,0.027027027,0,1
0.076923077,0,0.076923077,0.076923077,0.076923077,0.076923077,0,0.307692308,0.153846154,0.076923077,0,0,0,0,0,0.076923077,0,0,0,0,1
0.076923077,0,0.076923077,0.076923077,0.153846154,0.076923077,0,0.230769231,0.153846154,0.076923077,0,0,0,0,0,0.076923077,0,0,0,0,1
0.0625,0,0.0625,0,0.0625,0.1875,0,0.0625,0.125,0.1875,0,0,0,0,0,0.0625,0,0.1875,0,0,1
0.0625,0,0.0625,0,0.0625,0.1875,0,0.0625,0.125,0.1875,0,0,0,0,0,0.0625,0,0.1875,0,0,1
0.0625,0,0.0625,0,0.0625,0.1875,0,0.125,0.125,0.125,0,0,0,0,0,0.0625,0,0.1875,0,0,1
0.0625,0,0.0625,0,0.0625,0.1875,0,0.0625,0.125,0.1875,0,0,0,0,0,0,0.0625,0.1875,0,0,1
0.0625,0,0.0625,0,0.125,0.1875,0,0.0625,0.125,0.125,0,0,0,0,0,0.0625,0,0.1875,0,0,1
0.0625,0,0.0625,0,0.0625,0.1875,0,0.1875,0.125,0.125,0,0,0,0,0,0.0625,0,0.125,0,0,1
0.117647059,0,0.058823529,0,0.058823529,0.176470588,0.058823529,0.235294118,0.117647059,0.058823529,0,0,0,0,0,0.058823529,0,0.058823529,0,0,1
0.117647059,0,0.058823529,0,0.058823529,0.117647059,0.058823529,0.235294118,0.117647059,0.058823529,0,0,0,0,0,0.117647059,0,0.058823529,0,0,1
0.058823529,0,0.058823529,0,0.058823529,0.117647059,0.058823529,0.235294118,0.117647059,0.058823529,0,0,0,0,0,0.117647059,0,0.117647059,0,0,1
0.08,0.08,0,0,0.08,0.04,0,0.04,0.12,0.04,0.04,0,0.04,0.04,0.2,0.04,0.04,0.04,0.08,0,1
0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.333333333,0,1
0,0.15625,0,0.03125,0.03125,0.0625,0.03125,0.0625,0.0625,0.0625,0,0.03125,0.03125,0.0625,0,0.09375,0.15625,0.09375,0.03125,0,1
